Ligand SMILES,activity_class
CC(=O)Nc1c(Cl)cc(CN\C(N)=N\C(=O)OCc2ccccc2)cc1Cl,
CC(=O)Nc1c(Cl)cc(CN\C(N)=N\C(=O)[C@H]2CCCN2c2ccccc2)cc1Cl,
CC(=O)Nc1c(Cl)cc(CN\C(N)=N\C(=O)[C@@H]2CCCN2c2ccccc2)cc1Cl,
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)COCC(N)=N1,moderately_active
C[C@]1(COCC(N)=N1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,moderately_active
C[C@]1(COCC(N)=N1)c1cccc(NC(=O)c2ccc(Cl)cn2)c1,moderately_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@@]1(C)N=C(N)CO[C@H]1F,moderately_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@@]1(C)N=C(N)CO[C@@H]1F,moderately_active
C[C@@]1(N=C(N)CO[C@@]1(F)C(F)(F)F)c1cc(NC(=O)c2cnc(Cl)cn2)ccc1F,moderately_active
C[C@@]1(N=C(N)CO[C@]1(F)C(F)(F)F)c1cc(NC(=O)c2cnc(Cl)cn2)ccc1F,moderately_active
C[C@@]1(N=C(N)CO[C@H]1C(F)(F)F)c1cc(NC(=O)c2cnc(Cl)cn2)ccc1F,moderately_active
C[C@@]1(N=C(N)CO[C@@H]1C(F)(F)F)c1cc(NC(=O)c2cnc(Cl)cn2)ccc1F,moderately_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)CO[C@@H]1F)C1CC1,moderately_active
COc1cnc(cn1)C(=O)Nc1ccnc(c1)[C@@]1(C)N=C(N)CO[C@@H]1F,moderately_active
COc1cnc(cn1)C(=O)Nc1cc(ccn1)[C@@]1(C)N=C(N)CO[C@@H]1F,moderately_active
C[C@@]1(N=C(N)CO[C@@H]1F)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,very_active
Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c(c1)[C@@]1(C)N=C(N)CO[C@@H]1F,very_active
C[C@@]1(N=C(N)CO[C@@H]1F)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,very_active
C[C@]1(COCC(N)=N1)c1cccc(NC(=O)c2ccc(Cl)cn2)c1,very_active
C[C@]1(COCC(N)=N1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,very_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)COCC(N)=N1,very_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@@]1(C)N=C(N)CO[C@H]1F,moderately_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@@]1(C)N=C(N)CO[C@@H]1F,very_active
C[C@@]1(N=C(N)CO[C@@]1(F)C(F)(F)F)c1cc(NC(=O)c2cnc(Cl)cn2)ccc1F,moderately_active
C[C@@]1(N=C(N)CO[C@]1(F)C(F)(F)F)c1cc(NC(=O)c2cnc(Cl)cn2)ccc1F,moderately_active
C[C@@]1(N=C(N)CO[C@H]1C(F)(F)F)c1cc(NC(=O)c2cnc(Cl)cn2)ccc1F,moderately_active
C[C@@]1(N=C(N)CO[C@@H]1C(F)(F)F)c1cc(NC(=O)c2cnc(Cl)cn2)ccc1F,moderately_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(N=C(N)CO[C@@H]1F)C1CC1,moderately_active
COc1cnc(cn1)C(=O)Nc1ccnc(c1)[C@@]1(C)N=C(N)CO[C@@H]1F,moderately_active
COc1cnc(cn1)C(=O)Nc1cc(ccn1)[C@@]1(C)N=C(N)CO[C@@H]1F,moderately_active
C[C@@]1(N=C(N)CO[C@@H]1F)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,very_active
Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c(c1)[C@@]1(C)N=C(N)CO[C@@H]1F,very_active
C[C@@]1(N=C(N)CO[C@@H]1F)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,very_active
COc1ccc(\C=C\C(=N\NC(N)=N)\c2ccc(Cl)cc2)cc1OC,moderately_active
Cc1ccc2[nH]c(N[C@H]3CN(C[C@@H]3OC(=O)c3ccc(cc3)-c3ccccc3)C(=O)OC(C)(C)C)nc2c1,moderately_active
COc1ccc2[nH]c(N[C@H]3CN(C[C@@H]3OC(=O)c3ccc(cc3)-c3ccccc3)C(=O)OC(C)(C)C)nc2c1,moderately_active
CC(C)(C)OC(=O)N1C[C@H](Nc2nc3cc(F)ccc3[nH]2)[C@H](C1)OC(=O)c1ccc(cc1)-c1ccccc1,moderately_active
CC(C)(C)OC(=O)N1C[C@H](Nc2nc3cc(Cl)ccc3[nH]2)[C@H](C1)OC(=O)c1ccc(cc1)-c1ccccc1,moderately_active
Cc1ccc2[nH]c(N[C@H]3CN(C[C@@H]3OC(=O)c3cccc(c3)-c3ccc(F)cc3)C(=O)OC(C)(C)C)nc2c1,moderately_active
CC(C)(C)OC(=O)N1C[C@H](Nc2nc3cc(Cl)ccc3[nH]2)[C@H](C1)OC(=O)c1cccc(Oc2ccccc2)c1,moderately_active
CC(C)c1ccc(cc1)C(=O)O[C@H]1CN(C[C@@H]1Nc1nc2cc(F)ccc2[nH]1)C(=O)OC(C)(C)C,moderately_active
CN(C)c1ccc(cc1)C(=O)O[C@H]1CN(C[C@@H]1Nc1nc2cc(F)ccc2[nH]1)C(=O)OC(C)(C)C,moderately_active
Cc1ccc2[nH]c(N[C@H]3CNC[C@@H]3OC(=O)c3ccc(cc3)-c3ccccc3)nc2c1,moderately_active
CC(=O)N1C[C@H](Nc2nc3cc(C)ccc3[nH]2)[C@H](C1)OC(=O)c1ccc(cc1)-c1ccccc1,moderately_active
Cc1ccc2[nH]c(N[C@H]3CN(C[C@@H]3OC(=O)c3ccc(cc3)-c3ccccc3)C(=O)c3ccccc3)nc2c1,moderately_active
COC(=O)CN1C[C@H](Nc2nc3cc(C)ccc3[nH]2)[C@H](C1)OC(=O)c1ccc(cc1)-c1ccccc1,moderately_active
CCCS(=O)(=O)N1C[C@H](Nc2nc3cc(F)ccc3[nH]2)[C@H](C1)OC(=O)c1ccc(cc1)C(C)C,moderately_active
CC(C)c1ccc(cc1)C(=O)O[C@H]1CN(C[C@@H]1Nc1nc2cc(F)ccc2[nH]1)S(=O)(=O)c1ccccc1,moderately_active
CCCS(=O)(=O)N1C[C@H](Nc2nc3cc(F)ccc3[nH]2)[C@H](C1)OC(=O)c1ccc(cc1)N(C)C,moderately_active
CC(C)(C)OC(=O)N1C[C@H](Nc2nc3cc(F)ccc3[nH]2)[C@H](C1)OCc1ccc(cc1)-c1ccccc1,moderately_active
CC(C)c1ccc(CO[C@H]2CN(C[C@@H]2Nc2nc3cc(F)ccc3[nH]2)C(=O)OC(C)(C)C)cc1,moderately_active
CC(C)c1ccc(CO[C@H]2CNC[C@@H]2Nc2nc3cc(F)ccc3[nH]2)cc1,moderately_active
CCCS(=O)(=O)N1C[C@H](Nc2nc3cc(F)ccc3[nH]2)[C@H](C1)OCc1ccc(cc1)C(C)C,moderately_active
CC(C)c1ccc(CO[C@H]2CN(C[C@@H]2Nc2nc3cc(F)ccc3[nH]2)S(=O)(=O)c2ccccc2)cc1,moderately_active
CC(C)c1ccc(CO[C@H]2CN(CCO)C[C@@H]2Nc2nc3cc(F)ccc3[nH]2)cc1,moderately_active
CC(C)c1ccc(CO[C@H]2CN(CC(N)=O)C[C@@H]2Nc2nc3cc(F)ccc3[nH]2)cc1,moderately_active
Cc1ccc2[nH]c(N[C@H]3CNC[C@@H]3OC(=O)c3ccc(cc3)-c3ccccc3)nc2c1,moderately_active
CC(C)(C)OC(=O)N1C[C@H](Nc2nc3cc(F)ccc3[nH]2)[C@H](C1)OCc1ccc(cc1)-c1ccccc1,moderately_active
COc1ccc(cc1)N1CCN(CC1)[C@@H]1CN(CC[C@H]1OC(=O)c1ccc(Oc2ccccc2)cc1)C(=O)Nc1cc(Cl)cc(Cl)c1,moderately_active
COc1cccc2cc(oc12)C(=O)NCCCCCCCNc1c2CCCCc2nc2ccccc12,moderately_active
C(CCCNCc1cc2ccccc2o1)CCCNc1c2CCCCc2nc2ccccc12,moderately_active
COc1cccc2cc(CN(CCCCCCNc3c4CCCCc4nc4ccccc34)Cc3cc4cccc(OC)c4o3)oc12,moderately_active
C(CCCNc1c2CCCCc2nc2ccccc12)CCCN(Cc1cc2ccccc2o1)Cc1cc2ccccc2o1,moderately_active
C(CCCNc1c2CCCCc2nc2ccccc12)CCCNc1c2CCCCc2nc2ccccc12,moderately_active
CCN(CCCCCCNc1cc(O)c(cc1O)N=CCCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,moderately_active
NC1=NC(NC(=O)N1)c1ccc(F)cc1,inactive
Fc1cc(F)cc(COc2ccc(\C=C\C(=O)CC(=O)\C=C\c3ccc(OCc4cc(F)cc(F)c4)cc3)cc2)c1,moderately_active
Fc1ccc(COc2ccc(\C=C\C(=O)CC(=O)\C=C\c3ccc(OCc4ccc(F)cc4F)cc3)cc2)c(F)c1,moderately_active
O=C(CC(=O)\C=C\c1ccc(OCc2ccccc2)cc1)\C=C\c1ccc(OCc2ccccc2)cc1,moderately_active
COc1ccc(C=CC(=O)CC(=O)C=Cc2ccc(OC)cc2)cc1,moderately_active
COc1cc(\C=C\C(=O)CC(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O,inactive
O\C(\C=C\c1ccc(OCc2cccc(F)c2)cc1)=C/C(=O)/C=C/c1ccc(OCc2cccc(F)c2)cc1,moderately_active
O\C(\C=C\c1ccc(OCc2ccc(F)cc2)cc1)=C/C(=O)/C=C/c1ccc(OCc2ccc(F)cc2)cc1,moderately_active
O\C(\C=C\c1ccc(OCc2cc(F)cc(F)c2)cc1)=C/C(=O)/C=C/c1ccc(OCc2cc(F)cc(F)c2)cc1,moderately_active
O\C(\C=C\c1ccc(OCc2ccc(F)cc2F)cc1)=C/C(=O)/C=C/c1ccc(OCc2ccc(F)cc2F)cc1,moderately_active
O\C(\C=C\c1ccc(OCc2ccccc2)cc1)=C/C(=O)/C=C/c1ccc(OCc2ccccc2)cc1,moderately_active
O\C(\C=C\c1ccc(OCc2ccccc2)cc1)=C/C(=O)/C=C/c1ccc(O)cc1,moderately_active
COc1ccc(\C=C\C(=O)\C=C(/O)\C=C\c2ccc(OCc3ccccc3)cc2)cc1,moderately_active
COc1ccc(\C=C\C(\O)=C\C(=O)\C=C\c2ccc(OC)cc2)cc1,moderately_active
O\C(\C=C\c1ccc(O)cc1)=C/C(=O)/C=C/c1ccc(O)cc1,moderately_active
COc1cc(\C=C\C(\O)=C\C(=O)\C=C\c2ccc(C)cc2)ccc1O,moderately_active
COc1cc(\C=C\C(\O)=C\C(=O)\C=C\c2ccc(OCc3ccccc3)cc2)ccc1O,moderately_active
CC(=O)Nc1ccc(cc1)S(=O)(=O)NCC(=O)Nc1ccc(C)cc1C,moderately_active
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccccc1,
CNc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(s1)C#N,
CSc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(s1)C#N,
CCOc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(s1)C#N,
CCCc1nc(nc(OC)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(Cl)s1,
CCc1nc(nc(OC)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(Cl)s1,
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(Cl)s1,
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(s1)C#N,
COc1nc(ncc1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(s1)C#N,
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(F)cc1F,
COc1nc(ncc1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1cc(cs1)-c1cccc(c1)C#N,
CN1C(N)=N[C@]2(CN(C[C@H]2C1=O)c1ncccc1C#N)c1cc(cs1)-c1cccc(c1)C#N,
CN1C(N)=N[C@]2(CN(C[C@H]2C1=O)c1ncc(F)cn1)c1cc(cs1)-c1cccc(c1)C#N,
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1c(F)cc(F)c(F)c1F,moderately_active
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1c(F)ccc(F)c1F,moderately_active
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1c(F)cccc1F,moderately_active
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1cc(F)c(F)cc1F,moderately_active
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1cc(F)ccc1F,moderately_active
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1,moderately_active
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccccc1F,moderately_active
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccccc1,moderately_active
CNc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(s1)C#N,moderately_active
CSc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(s1)C#N,moderately_active
CCOc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(s1)C#N,moderately_active
CCCc1nc(nc(OC)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(Cl)s1,moderately_active
CCc1nc(nc(OC)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(Cl)s1,moderately_active
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(Cl)s1,moderately_active
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(s1)C#N,moderately_active
COc1nc(ncc1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(s1)C#N,moderately_active
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1ccc(F)cc1F,moderately_active
COc1nc(ncc1F)N1C[C@H]2C(=O)N(C)C(=N)N[C@]2(C1)c1cc(cs1)-c1cccc(c1)C#N,moderately_active
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1c(F)cc(F)c(F)c1F,
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1c(F)ccc(F)c1F,
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1c(F)cccc1F,
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1cc(F)c(F)cc1F,
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1cc(F)ccc1F,
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1,
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccccc1F,
C[C@]1(CCSC(N)=N1)c1cc(c(F)cc1F)-c1cncnc1,moderately_active
COc1cnc(cn1)C(=O)Nc1cc(F)c(F)c(c1)[C@]1(C)C[C@H](SC(N)=N1)c1c(C)noc1C,very_active
Cc1noc(C)c1[C@@H]1C[C@](C)(N=C(N)S1)c1cccc(NC(=O)c2ccc(Cl)cn2)c1F,moderately_active
Cc1noc(C)c1[C@@H]1C[C@](C)(N=C(N)S1)c1cc(F)cc(NC(=O)c2ccc(Cl)cn2)c1,very_active
Cc1noc(C)c1[C@@H]1C[C@](C)(N=C(N)S1)c1cc(NC(=O)c2ccc(Cl)cn2)cc(F)c1F,very_active
Cc1noc(C)c1[C@@H]1C[C@](C)(N=C(N)S1)c1cc(NC(=O)c2ccc(Cl)cn2)c(F)cc1F,moderately_active
Cc1noc(C)c1[C@@H]1C[C@H](N=C(N)S1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,very_active
Cc1noc(C)c1[C@@H]1C[C@](C)(N=C(N)S1)c1cc(c(F)cc1F)-c1cncnc1,very_active
Cc1oncc1[C@]1(C)C[C@H](N=C(N)S1)c1cc(c(F)cc1F)-c1cncnc1,moderately_active
Cc1noc(C)c1[C@]1(C)C[C@H](N=C(N)S1)c1cc(c(F)cc1F)-c1cncnc1,moderately_active
Cc1noc(C)c1[C@@H]1C[C@H](N=C(N)S1)c1cc(c(F)cc1F)-c1cncnc1,moderately_active
Cc1noc(C)c1[C@@H]1C[C@H](N=C(N)S1)c1cccc(c1)-c1cncnc1,moderately_active
COc1ccc(cc1OC)[C@@H]1C[C@H](N=C(N)S1)c1cc(c(F)cc1F)-c1cncnc1,moderately_active
COc1ccc(cc1OC)[C@@H]1C[C@H](N=C(N)S1)c1cccc(c1)-c1cncnc1,moderately_active
C[C@]1(CCSC(N)=N1)c1cc(c(F)cc1F)-c1cncnc1,moderately_active
CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)-c1ccccc1CCc1ccc(NC(=O)c2ccc(F)cc2)cn1,very_active
CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)-c1ccccc1C#CCC1(CC1)NC(=O)c1ccc(F)cc1,moderately_active
CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)-c1ccccc1C#CC1CC(C1)NC(=O)c1ccc(F)cc1,moderately_active
CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)-c1ccccc1C#Cc1ccc(NC(=O)c2ccc(F)cc2)cn1,moderately_active
CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)-c1ccccc1CCc1ccc(NC(=O)c2ccc(F)cc2)cn1,moderately_active
Cc1ccccc1-c1ccc2nc(N)c(CCC(=O)NCCC(C)(C)C)cc2c1,
CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)-c1ccccc1C#CCC1(CC1)NC(=O)c1ccc(F)cc1,
CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)-c1ccccc1C#CC1CC(C1)NC(=O)c1ccc(F)cc1,
CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)-c1ccccc1C#Cc1ccc(NC(=O)c2ccc(F)cc2)cn1,
CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)-c1ccccc1CCc1ccc(NC(=O)c2ccc(F)cc2)cn1,
Cc1ccccc1-c1ccc2nc(N)ccc2c1,
Fc1ccc(cc1)C(=O)Nc1ccc(Cl)nc1,
NC1=NC2(CO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1ccc(cc21)C1=CCCOC1,
C[C@@H](Cc1cc2cc(ccc2nc1N)-c1ncccc1C)C(=O)NCCC(C)(C)C,
CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)-c1ccccc1C#CCC1(CC1)NC(=O)c1ccc(F)cc1,very_active
CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)-c1ccccc1C#CC1CC(C1)NC(=O)c1ccc(F)cc1,moderately_active
CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)-c1ccccc1C#Cc1ccc(NC(=O)c2ccc(F)cc2)cn1,moderately_active
C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC1)N(C)S(C)(=O)=O)c1ccccc1,moderately_active
COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)C(C)C,moderately_active
CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)[C@@H](C)CC)C(=O)NCC(=O)N(C)[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)OC,moderately_active
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,inactive
CC[C@]1(C)CCC2=C1CC[C@H]1[C@H]2C[C@@H](Cl)C2=C[C@@H](O)[C@@H]3C[C@]12C(=O)O3,inactive
NC1=N[C@]2(OCC[C@H]2CS1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,moderately_active
NC1=N[C@]2(COC[C@H]2CS1)c1cc(NC(=O)c2ccc(F)cn2)ccc1F,moderately_active
NC1=N[C@]2(OCC[C@H]2CS1)c1cc(NC(=O)c2ccccn2)ccc1F,moderately_active
NC1=N[C@]2(OCC[C@H]2CS1)c1cc(NC(=O)c2ccc(F)cn2)ccc1F,moderately_active
NC1=N[C@]2(OCC[C@H]2CS1)c1cc(F)cc(NC(=O)c2ccc(Cl)cn2)c1,moderately_active
NC1=N[C@]2(OCC[C@H]2CS1)c1cc(F)cc(NC(=O)c2ccc(F)cn2)c1,moderately_active
NC1=N[C@]2(COC[C@H]2CS1)c1cc(NC(=O)c2ccc(F)cn2)ccc1F,moderately_active
C[C@]1(CCSC(N)=N1)c1cc(c(F)cc1F)-c1cncnc1,moderately_active
NC1=N[C@]2(OCC[C@H]2CS1)c1cc(NC(=O)c2ccc(Br)cn2)ccc1F,moderately_active
NC1=N[C@]2(OCC[C@H]2CS1)c1cc(NC(=O)c2ncc(Cl)cc2Cl)ccc1F,moderately_active
NC1=N[C@]2(OCC[C@H]2CS1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,moderately_active
NC1=N[C@]2(OCC[C@H]2CS1)c1cc(NC(=O)c2ncccc2F)ccc1F,moderately_active
COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]12OCC[C@H]1CSC(N)=N2,moderately_active
NC1=N[C@]2(OCC[C@H]2CS1)c1cc(NC(=O)c2ccc(OC(F)F)cn2)ccc1F,moderately_active
N[C@@H](Cc1c[nH]c2ccccc12)Cn1cc(nn1)-c1ccc(Cl)c(Cl)c1,inactive
Oc1ccc(\C=C\C(=O)NCc2cn(C[C@@H]3Cc4c(CN3)[nH]c3ccccc43)nn2)cc1O,inactive
OC[C@@H]1Cc2c(CN1Cc1cn(C[C@@H]3Cc4c(CN3)[nH]c3ccccc43)nn1)[nH]c1ccccc21,inactive
C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC1)N(C)S(C)(=O)=O)c1ccccc1,moderately_active
CCN(Cc1ccccc1)Cc1ccc(cc1)-c1cc2cc(OCCNC(=O)\C=C\c3cc(F)cc(F)c3)ccc2oc1=O,moderately_active
OC1C(=O)[C@H](Oc2cc(O)cc(O)c12)c1ccc(O)c(O)c1,inactive
Oc1cc(cc(O)c1O)C(=O)OC[C@@H]1O[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1,inactive
CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,moderately_active
c1c(nc2ccccn12)-c1cccc(c1)-c1nc2ccccc2[nH]1,
Fc1ccc2nc([nH]c2c1)-c1cccc(c1)-c1cn2ccccc2n1,
COc1ccc2nc([nH]c2c1)-c1cccc(c1)-c1cn2ccccc2n1,
Fc1ccc2nc([nH]c2c1)-c1cccc(c1)-c1cn2ccc(F)cc2n1,
C[C@H](NC(=O)c1cc(cc(c1)-c1nc2ccccc2[nH]1)N(C)S(C)(=O)=O)c1ccccc1,moderately_active
COc1ccc2nc([nH]c2c1)-c1cc(cc(c1)C(=O)N[C@@H](C)c1ccccc1)N(C)S(C)(=O)=O,moderately_active
C[C@H](NC(=O)c1cc(cc(c1)-c1nc2ccc(F)cc2[nH]1)N(C)S(C)(=O)=O)c1ccccc1,moderately_active
C[C@H](NC(=O)c1cc(cc(c1)-c1nc(c[nH]1)-c1ccccc1)N(C)S(C)(=O)=O)c1ccccc1,moderately_active
COc1cccc(c1)-c1c[nH]c(n1)-c1cc(cc(c1)C(=O)N[C@@H](C)c1ccccc1)N(C)S(C)(=O)=O,moderately_active
C[C@H](NC(=O)c1cc(cc(c1)-c1nc(c[nH]1)-c1cccc(F)c1)N(C)S(C)(=O)=O)c1ccccc1,moderately_active
CC(C)(C)Nc1c(nc2ccccn12)-c1ccc(cc1)-c1nc2ccccc2[nH]1,moderately_active
CC(C)(C)Nc1c(nc2ccccn12)-c1ccc(cc1)-c1nc2ccc(F)cc2[nH]1,moderately_active
COc1ccc2nc([nH]c2c1)-c1ccc(cc1)-c1nc2ccccn2c1NC(C)(C)C,moderately_active
CC(C)(C)Nc1c(nc2ccccn12)-c1cccc(c1)-c1nc2ccccc2[nH]1,moderately_active
CC(C)(C)Nc1c(nc2ccccn12)-c1cccc(c1)-c1nc2ccc(F)cc2[nH]1,moderately_active
COc1ccc2nc([nH]c2c1)-c1cccc(c1)-c1nc2ccccn2c1NC(C)(C)C,moderately_active
c1c(nc2ccccn12)-c1cccc(c1)-c1nc2ccccc2[nH]1,moderately_active
Fc1ccc2nc([nH]c2c1)-c1cccc(c1)-c1cn2ccccc2n1,moderately_active
COc1ccc2nc([nH]c2c1)-c1cccc(c1)-c1cn2ccccc2n1,moderately_active
Fc1ccc2nc([nH]c2c1)-c1cccc(c1)-c1cn2ccc(F)cc2n1,moderately_active
C[C@H](NC(=O)c1cc(cc(c1)-c1nc2ccccc2[nH]1)N(C)S(C)(=O)=O)c1ccccc1,
COc1ccc2nc([nH]c2c1)-c1cc(cc(c1)C(=O)N[C@@H](C)c1ccccc1)N(C)S(C)(=O)=O,
C[C@H](NC(=O)c1cc(cc(c1)-c1nc2ccc(F)cc2[nH]1)N(C)S(C)(=O)=O)c1ccccc1,
C[C@H](NC(=O)c1cc(cc(c1)-c1nc(c[nH]1)-c1ccccc1)N(C)S(C)(=O)=O)c1ccccc1,
COc1cccc(c1)-c1c[nH]c(n1)-c1cc(cc(c1)C(=O)N[C@@H](C)c1ccccc1)N(C)S(C)(=O)=O,
C[C@H](NC(=O)c1cc(cc(c1)-c1nc(c[nH]1)-c1cccc(F)c1)N(C)S(C)(=O)=O)c1ccccc1,
CC(C)(C)Nc1c(nc2ccccn12)-c1ccc(cc1)-c1nc2ccccc2[nH]1,
CC(C)(C)Nc1c(nc2ccccn12)-c1ccc(cc1)-c1nc2ccc(F)cc2[nH]1,
COc1ccc2nc([nH]c2c1)-c1ccc(cc1)-c1nc2ccccn2c1NC(C)(C)C,
